"","Clothing.ID","Age","Review.Text","Recommended"
"7187",1103,39,"I fell in love with the color scheme and knew this would be perfect for vacations and weddings.  colors are slightly muted in reality, seems the retailer filter adds more contrast, but it's still gorgeous!   lining is full length, there's a zipper going up the back, fitted at the waist, and ribbon ties at the back of the neck that are long enough to style at the throat if wanted.  i wasn't sure of my size so i picked my larger range and i'm glad i did.  my weight fluctuates so when it goes down, t",1
"7188",941,64,"I ordered my usual sz s during the promo. arrived yesterday & the fit is perfect w/ a little room to spare for layering. it's a snap front closure, front patch pockets, & attached hood that is small to med size-not huge or overwhelming. it's 100% acrylic which isn't my 1st choice, but soft, comfy & seems good quality. length falls abt 3"" below my knees. arm length is fine. pretty much looks as in the pic including the marled color. if you are in need of a great functional long swtr w/ good looks",0
"7189",1115,26,"This vest doesn't have a button, so i thought i could put my own. but when it arrived, it just didn't fit that well. the opening in the front is too big, the vest itself while nice and warm is not functional at all due to openings everywhere. i don't know, why even make a vest like this with no front button and such a wide opening, how is one supposed to keep warm at all?",0
"7190",1103,39,"This dress is so beautiful & fits my hourglass figure perfectly. it's fully lined & the print is nicer in person. very easy dress to wear to many summer occasions! i'm an 8-10 on top & 10-12 on the bottom. size 10 dress fit perfectly!",1
"7191",907,53,"Note the sleeves on the model. that is how your regular size will fit your arms. however, even if you have skinny arms like i do, the sleeves will be tight. i bought my regular size xs and it was clingy with an odd flair and the length seems as though i ordered a petite and i am only 5 ft 2 in.
i advise to try a few sizes on if you really are interested. the red is truly a red which is a good thing because so often it is hard to find a red that is not neon.",0
"7192",862,41,"I have been living in mine since i bought it! so comfy and dressier than a plain sweatshirt!",1
"7193",439,45,"Nice lines and texture but fit is very tight and i experienced the sizing to run small. i am 5'6"" and 115# with small frame. i usually wear xs or s from retailer, so ordered the turtleneck in small. the size small was super tight. i love the design so exchanging my order for a medium.",1
"7194",907,41,"Love this cardigan! it is a really a sweet and sexy top. so flattering to curves and yet conceals too. the material is wonderfully soft and stretchy.",1
"7195",907,57,"Wore my new red cardigan for the first time today to work. fit is tts. this is a true red and not neon or orange tinted. it wraps nicely in front and has a nice flair at the hips.. i also like the detail in the knit. i like to push my sleeves up and love the fact that they don't slide down my arms all day. i'll wear this cardigan a lot.",1
"7196",862,36,"This is a great top. soft and cozy fabric, nice and sturdy feeling. it's heavier than i though it'd be so its perfect for the cooler days of spring, and even a chilly summer night. i love that it's long enough in the front for me to feel comfortable wearing leggings. the body is nice and roomy but the arms are a little snug, however, i like that because i think it makes it look less like a slubby sweatshirt. the best part... it can be cleaned in the washer and drier! thrilled with this purchase!",1
"7197",862,54,"This top is really cute. my daughter tried it on and tried to take it.",1
"7198",439,53,"I usually wear a medium or large in retailer clothes. i purchased this in a large and it fit perfectly. it is a clingier top but i didn't find it too much so. the ribbing makes it very attractive and slimming, and also can be worn as a stand alone turtleneck or easily as a layered piece. it is super soft and comfy as others have mentioned, and a tad thicker than just a cotton turtleneck would be - it has substance. also, it would be great for traveling because it doesn't wrinkle at all. love that!",1
"7199",907,41,"Love the quality of this material, and how the lines fall on the back. i got a a medium petite because the small was sold out, and i like how it fits. petite sits around the hip area and it's not too long which i like. the color is definitely more of an orange/tangerine color - not red. great cover up sweater!",1
"7200",907,20,"I purchased this sweater in black to dress up my everyday cardigan. this is very soft and can dress up a skirt or great with jeans.",1
"7201",907,49,"I like it a lot - very soft, just enough detail to keep it interesting, but still a classic look. i got this in a small and it's a little short on me compared to the model. i'm 5'6"", long-waisted, 34b (small side), 145lbs (carry bulk of my weight in legs.so trim on top). i will keep the small but also get a medium; the small ties a little high and i also want a sweater that can cover my shirt tails when i don't tuck them in.. i got it in black, so can't comment on the orange or red.",1
"7202",907,49,"I just bought this cardigan in black at the store and i love it. the tie at the waist is flattering and the fabric is soft and stretchy. the regular size fit me perfectly as far as where the waist and hem hit, although the sleeves had to be turned up (i'm 5'1"" with more length in torso than limbs). i was so happy with the fit other than sleeve length that i bought the regular small rather than coming online for the petite. because the fabric is rather thin and the shape trim i can fold the sleev",1
"7203",907,42,"I have been looking for a good red cardigan for some time now. this one perfectly meets my needs, and now i want it in more colors. the sweater has a nice cut, and it is very soft and comfortable. i know this will be a go to staple piece in my closet.",1
"7204",862,30,"Chic and comfortable and looks great with skinny jeans or leggings. i'm usually a small/medium and thought the medium had a better overall look - sleeves were just a little long. the detail on the sleeves is kind of like the inside of a sweatshirt and makes it look a little more polished than the average athleisure top.",1
"7205",907,30,"I bought the red cardigan because i didn't have anything similar and was so pleasantly surprised by the fit and design that i'm going have to buy it in whatever other colors are available. it's very versatile - looks great tied in front, in back, at the side - and has a tiny bit of flare at the bottom so it's more feminine and flirty than your average cardigan. i have a few tops by this brand and have been really happy with the quality and design.",1
"7206",439,39,"This is a very nice turtleneck. the variations in the ribbing are a modern (and flattering) touch. in some of the photos online it almost looked to me like there are color variations - fyi there are not. all the ribbing areas are the same shade of black.
----------
unless you are very small framed, i would recommend sizing up; or, if you typically wear a m or a l, go with the l. as reference i have wide shoulders (wider than my hips), large biceps, and a 34b chest, and i went with the l because",1
"7207",907,23,"I never would have thought to choose this, but an retailer associate suggested the black sweater as a topper while i was trying on the camellia dropwaist dress, and it made a sale, i bought them both! the sweater, while not decked with beads or embroidery, adds an incredible definition to any outfit that is overly flowy. i would say the photo above showing the grey sweater says it all. usually a size 6 in retailer dresses, the small fit well. i appreciate the cotton fiber content, as well as the ver",1
"7208",907,48,"Love this cardigan, ordered the red which is a nice tomato red, but not orange. sz medium fits perfect on my frame, 34dd, 145 lbs and 5 '4. love the style and finishes a pant, skirt or dress nicely. i just may order the black ! did not see this item in the store near me, but lucky to order it on sale. beautiful quality.",1
"7209",862,35,"This was such a nice surprise. it's way more sweatshirt than i thought, and maybe a touch bigger than i thought, but it's super cute and comfortable. i've worn it a bunch of times already.",1
"7210",862,32,"This top is exactly what i was expecting. super comfortable while still looking stylish. just covers your bum so you can wear it with leggings or jeans!",1
"7211",841,60,"Quite cute, it feels good on. the fit is tts and the colors are bright and just as depicted. i am a medium in most of retailer clothes and this fit nicely.",1
"7212",862,32,"I find myself gravitating towards comfortable items currently. this one caught my eye because of its length (tunic) and because, unlike many of the items right now, it actually appeared fitted. only after that did i notice the pretty detail on the sleeves.the price point is too high for a casual item such as this, but the sleeves do make up for it.
the cut is really great for my straight and slender body type. perfect! a great weight for those in-between temperatures that we'll be feeling as we",1
"7213",907,64,"What a nice sweater! i just received this in the gray and i think it is one of the most flattering sweaters i've gotten in a long time. the fit is true to size. the sleeves are very long and tight halfway to the elbows and fit well in the upper arms. the stitching on the body gives an illusion of height and is slenderizing. the weight is perfect for every season. i am very happy with everything about this sweater.",1
"7214",907,50,"This is a beautiful sweater that i wanted to love but i couldn't for a few reasons i thought i'd share: the color is bright orange. it is not softer like peach in the picture. it also was more clingy than a curvy woman like me can wear. i thought'd be more swingy but it was more structured. very pretty and good quality,tho.",0
"7215",841,39,"I feel that for this price, i should love this top (and i wanted to). however, the price is on the high side for a relatively basic top, and there were a few things about it that could be improved.

pros: i ordered a medium and feel that it's pretty true to size. additionally, the fabric is nice and light (but also *sheer*) and, generally speaking, has a nice pattern. overall, it's a very pretty top.

cons: there's a cute criss-cross ruffle thing happening in the back but the model has cleverly",0
"7216",116,31,"Much lower quality than other robes i have purchased",0
"7217",1075,31,"I love this dress and it is going to be my go-to summer dress. the fabric is great with just a slight amount of stretch. it is true to size. i am 5ft 8"" and it is not too short on me. the arm holes and the rest of the fitting is just perfect. the pockets are also very functional. the color is a darker moss than a brown that it looks like in the pictures. the retailer dresses i order online offlate are returned 90% of the time due to ill fitting or for not being what i expected in general, however",1
"7218",116,35,"I like this robe a lot. the tassel detailing on the ties is beautiful. i like the soft interior-but wish it went all the way down the arms. the cozy part of the robe is only in the center section and hood-the arms can be a bit chilly while the rest of you is warm and cozy.

i do not think the robe is necessarily flattering, in that it does not do me favors in the way of slimming, it is more of a cozy-around-the-house robe rather than one to hide lingerie underneath.",1
"7219",1020,43,"Oh my god - i love this skirt. i first order the size 4 and immediately called customer service and had them send me a 2. i found it be be both plenty stretchy (great for moving, sitting, etc) but runs on the large size. but the fit is amazing. i love the length - a perfect knee-skimmer for me (5'9""). i love the color (green) and the pockets and button fly are so fun without being too much! i've tried it on with several tops and sweaters in my closet and this skirt is going to be one that i can",1
"7220",968,38,"The material is so soft and cozy. there is just enough padding to keep me warm all year round in southern california. but, i ended up leaving the store without this vest  bc 1)the cut is slightly boxy.  2) every vest had different color variations. you definitely should go into the store to check it out. the ones i saw made the vest have cheap pattern of wide stripes, not an even vintage fade as shown. i'm so sad as everything else is perfect. fits true to size",1
"7221",836,53,"What an adorable, classic style fringed top this is! i recently purchased this in my regular size but i should've read the reviews first and ordered a size up. when i went up from a size 6 to an 8 (34d-27-35), it fit me perfectly and looks so cute on! i think this one feels well made and i love the little details of the beads and how the fringe is placed. it looks very flapper girl;) i bought this on sale in the pink color and cannot wait until spring and summer to wear with jeans or a skirt!",1
"7222",116,56,"I wish i had read the other reviews before purchasing this product. label says that you can wash and dry normally. however, upon washing, the outer layer shrunk and the inner lining did not. the robe will now not lay flat; the fabric pulls at the edges, and results in the inner lining being revealed when the robe is tied shut. extremely disappointed. for a $100 garment, i expected much more. i wish i could return this.",0
"7223",1020,62,"Almost the perfect skirt! great colors,super cute fit,very flattering,great length,very versatile. only issue was size; normally a solid 10, i ended up a full 2 sizes smaller. very stretchy and comfortable,just try it on first or order a couple of sizes. go down at least 1 size. as others have said...pilcro strikes again,its such a great brand with the most flattering shapes and fabrics.",1
"7224",1059,39,"These pants are fabulous. the flow and feel made my mind up easily to purchase these. i have a long torso and short muscular legs. the style complimented by body type. being culottes, the hem should probably fall higher up on my legs. i will probably have them hemmed. the pleat has a nice kick to it. now off to find the right pair of shoes...",1
"7225",968,39,"I took advantage of the sale this weekend & purchased this super cute vest yesterday which made it a more justifiable purchase. it's so soft, fits tts & i just can't wait for cooler weather so i can start wearing it!",1
"7226",116,63,"I ordered this as a gift and may order myself one. it is so comfortable and pretty.",1
"7227",1059,48,"Loved these culottes! flattering fit and nice drape. the fabric, though poly, is of a nice weight and swishes nicely as you walk. the length (just below knee length) works for me too. the color is lovely for the fall - rich copper and easy to pair . i'd say these are tts but if in doubt, size down. i""m between a size 8-10 and the 8 works best for me.",1
"7228",116,59,"This robe is incredibly soft! it is wonderful to put on right after a shower and it is very warm! the sleeves are lined with a jersey like material and they are so easy to get on and off. it fits true to size. i am so excited to have this robe!!!",1
"7229",1059,63,"I ordered these culottes because they looked comfortable yet elegant. they are indeed both!",1
"7230",836,37,"So bummed. i was really hoping this top would work for me. i got the black in regular size 4 and the pink in petite size 4. both hit my breast too high and were too bulky in the mid section. i have a sort of short torso, wear a small 34c, and am have a defined waist. when tops are bulky, it gives me no shape and just looks terrible. i am having the hardest time finding pretty tops that suit my figure. they did not lie flat like on the model but had so much extra fabric they stuck out.
the constr",0
"7231",1020,62,"I have been looking for a tan color skirt so i ordered this as soon as i saw it. so glad i did the deep camel color can still be worn in late summer as styled in the product photos and transition to fall staple. the material is nice weight , and has a stretch. the cut has a little 60's vibe that i love. i think it should keep it's shape hopefully launders well. i think it runs slightly large, as my waist is large in comparison to my hip proportion and there is no pinch for me. i will rebuy this",1
"7232",968,49,"The vest looks  so stylish on. it makes a regular t shirt look edgy with it on. i love the vest but the price is too high",1
"7233",836,50,"This is a beautiful piece but the cut is not flattering. i ordered my usual small and while the top fit, the fringed part was huge, kind of ""maternity."" i can only imagine there was some clothes-pinning going on for the photo. this would have been great if it had about 4 inches of fabric removed from the lower part. obviously, it cannot be altered. so sad, must return.",0
"7234",1059,66,"Cute and comfy. if you don't throw a leg out like the model above, it mostly reads as a skirt because the legs are so full. but it's really comfortable, and pairs well with a surprising number of tops",1
"7235",1078,42,"I am normally a size 8 in dresses and bought this in a small. so if you are a smaller person, this would likely be a bit loose on you. the color was odd. i liked the navy blue, but the pink was a pepto bismol colored pink. i just felt like i would get sick of the color/pattern after one wear. the fit is cute and comfy.",1
"7236",968,66,"Ordered my regular size large and the fit was a snug around my hips when snapped. i didn't plan on wearing it that way so that wasn't a deal breaker for me. but because i have a larger bust i felt the padding added pounds and lots of width to my frame. i also had the same issues with coloring as other reviewers. and lastly, the collar is really high and it just bugged me. so this one went back.",1
"7237",968,30,"Love this vest! saw it and bought it instantly. i'm 5'8"" and slim and got the xs. it fits perfectly. there is a lot of ""puff"" to it, but it's really warm and soft.",1
"7238",1020,29,"This skirt is stretchy and really comfortable. i love the color. the only complain is it gives a little magnification to the low belly- on me at least. very flattering for the behind though.",1
"7239",1075,25,"This style of shirtdress usually fits me perfectly, however, this did not fit me one bit. the waist was too large, the length too short, and the hips too small. i was really hoping this would fit, since it's a unique color and the material is substantial but soft. i will be returning this.",0
"7240",1059,55,"Tried these on out of sheer curiosity -- i've got a long torso & was pleasantly surprised how flattering they are! they manage to look flowing & sleek without shortening the legs. took a size 6 with my 27"" waist, 37"" hips. it's a bit of a generous fit, especially around the waist, but they're extremely comfortable & have room to tuck tops into. i have the cowled sweater tank in gray & it looks fantastic over these! couldn't resist getting both the rust and black. perfect for a dressy casual look",1
"7241",1078,35,"Not a huge fan of this dress, will be returning it.
fits too big and not flattering.
fabric is thin and shows any lumps and bumps you may have.
color is not as pretty in person as in the photo - the photo looks like a nice rust color but the dress is actually a boring brownish olive.",0
"7242",1059,40,"I am 5'3, curvy and wear a size 12 and these pants look amazing! often i struggle with wide keg pants bc they make me look short and plump, however, the material is buttery soft and hang in an elegant way and most important they are quite flattering. even if you don't think culottes will work for your body type- i suggest you give these a try.",1
"7243",1020,70,"Well made. color is great, goes from summer right into fall. looks good with sandles and will wear with boots later on. goes well with classic tee, denim shirt or plaid blouse. has a retro/ classic look.",1
"7244",1020,63,"Love this skirt. super comfortable, yet nicely tailored. roomy pockets always come in handy. the dark mustard looks great with the black and white tops that dominate my closet. this will be my go-to skirt for the fall for both my business-casual office environment and weekends out and about running errands, etc. i agree with the other reviewers re: sizing: because of the stretch, if you?re between sizes, you should size down. i'm usually a medium, or size 8 or 10, so i got the 8. i may have been",1
"7245",1075,41,"I love this dress. i am an hourglass and found this dress to be super flattering and such a unique find. i usually avoid pockets in front like this, but it works on this dress. so happy i found it.",1
"7246",105,48,"First off, these are great because they are not so tight like all other work out crops that my anatomy is not a mystery to people around me. i have an athletic build and these pants are awesome in that they hug the body lightly. they are so soft and comfy also. perfect for running and the gym and apres whatever. i bought a back up pair.",1
"7247",1020,35,"Great versatile skirt, very flattering",1
"7248",836,44,"I ordered this in a petite (i'm 34b, 26 waist, 36 hips, and size 4p fits perfectly) and it fits very well everywhere. however, i think if you're bigger than 34b, size up, because this top is very fitted around the bust. the bottom hem falls right below my belly button, the neckline is not too low and not too high. i chose black because i feel that there are a lot of details and can be toned down with a darker color. i think this top must be fitted for a tailored look, or otherwise one may risk t",1
"7249",1020,58,"I tried this skirt on because i liked the green color thinking that the pockets would not be flattering to my size 12 figure. i was wrong. the pockets are flattering to a round tummy. the pocket flap is stitched down on the side and button near the center so they don't stick out. a good skirt for fall.",1
"7250",818,48,"Fabric is a little thinner than i expected, but just wore a camisole. the waist is a little short. nice batik-like pattern and feel.",1
"7251",836,34,"This is the worst shirt i have ever tried on from retailer. it is basically a big shaggy box from the front, and from the side it looks like a tent. it is also short.",0
"7252",968,52,"120 lbs and i saw this while shopping with my sister who is 125 lbs. we both tried on the small and the fit was perfect. i didnot need a petite. it is so soft and i didnt notice other vests with different fabric from each other at all. the vest is just like the photo. its cozy. collar didn't bother me, i wear my top collar out or with a turtleneck. i waited until it was on sale because the price was a little high. but it is very soft and uniquely special.",1
"7253",1081,49,"I have a few evening functions this month and the next few months and i thought this dress would be different and fun. i really wanted to like it, but i could not. there were spots missing sequence, some fell off as i tried the dress on, and i did try it on twice. each time there were some on the floor. they are sewed on so poorly, for the price of this dress. i fear it would be a dress for one season and i'd have to throw it out. not for that price. so back it goes.",0
"7254",941,36,"Love this sweater! it is so cozy! i gave it a four because it does shed a lot. i have not washed yet but hopefully that will help with the shedding. i am hoping to buy other colors.",1
"7255",941,53,"I bought this sweater in the sky color. just love it, i'll go back for the rust colored one.",1
"7256",1004,30,"Beautiful skirt with a fun, graphic pattern and embroidered texture. i tried on my usual xs as well as a s to compare. they both fit but i decided to keep the xs since the skirt has a little bit of a stretch thanks to a hidden elastic panel in the back, plus it looks best at your natural waist. i'm 5'2"" and often need to wear petite, but this skirt is already quite short so i bought the regular size. looks great bare-legged or with tights. love the pockets too!",1
"7257",825,67,"Love the tunic. rich color. longer than i thought. i am 5'9"", 140 and it almost comes to mid thigh. also ordered medium - it is roomier than anticipated. but looks good loose and flowing.
overall love the tunic, the shape, style and will have big fun wearing it.",1
"7258",747,52,"Just received the bra and matching panty in the mail and loved it. the true color is a little darker, i would call it a taupe. the fabric is really nice. i am a 34 c and ordered a medium just from my freepeople bra experiences, and they run small. the medium is perfect for my size. i usually order a small panty, and this one fits, it looks smaller than pictured on the model. this set is one of a kind, the pattern on fabric is really beautiful. i think it is worth the price. if you like lingerie,",1
"7259",949,35,"I ordered the white in this. i found it to be so much prettier in person than the photos. i don't think they do this piece justice. i am normally a medium and that is what i ordered. i found it fit true to size. love the three ties in the back. it's a tad baggy, but looks great. i can see that this might snag easily though.",1
"7260",941,50,"I purchased this sweater in the blue and i love the color. at first i bought the regular size extra small. i am 5/2"" and 102 pounds. i had to return the xs for the xxs petite. i like the arms to be long so i don't usually purchase sweaters in the petite sizes, but this one in the xxs petite the arms are still plenty long enough. it is still very roomy. it is very soft and comfortable, slightly itchy, i wear a very thin long sleeve shirt underneath.",1
"7261",825,33,"I loved this tunic the first time i wore it. i ordered it in the red and it was very flattering on my post-pregnancy figure and extremely cute with leggings and boots - just what i wanted. it fit true to size, even with a few extra pounds around the chest area. imagine my horror when i pulled it out of the wash - having followed the directions on the tag exactly - and discovered it had shrunk and no longer fit properly. in particular the sleeves became incredibly, uncomfortably tight and much sh",0
"7262",941,54,"Soft and sweet",1
"7263",949,34,"Great sweater, perfect weight for the office in the summer. love the delicate knit front and triple tie in the back. it was bigger and baggies than i was expecting, but it still works.",1
"7264",941,54,"Lovely sweater! it's a new staple in my wardrobe. love the fit and styling, but what drew me in at first sight were the colors. it's warm and cuddly.",1
"7265",941,52,"I really liked the look of the orange so ordered an xs. i prefer a s petite but it is sold out. the xs arrives and while i still like the color, the fit is really weird. the cowl is very high up but the sleeves are still long. it looks nothing like the photo. i cannot see how the cowl sits on the model's collar bone. despite eliding the color, the design is off so have to return.",0
"7266",829,77,"I really liked the beautiful fabric, design, and length of the piece.",1
"7267",941,36,"This is one of my favorite sweaters of the season. it is warm and cozy and looks so cute with jeans. it's definitely a little shorter on me than it looks on the model, even though i'm only 5'4.",1
"7268",941,33,"This sweater was so itchy i immediately was turned off. it looks cute in pictures but another problem was that the knitting in the shoulders looks like a kid made it. it was uneven and stretched out. it looked like it was not well made to me. it also shed so much that just from me trying it on my pants were covered in orange fuzz. i returned this one.",0
"7269",829,28,"High quality top, but material is not very soft-- may soften in the wash. fit is okay.",1
"7270",941,72,"This sweater was just okay. i am happy to pay $100 or more for a sweater but this one was somewhat itchy, and not the quality i expected for that price. i may have kept it if it were at about half the price, but it just was not worth it. retailer prices seem to be going up and up and the quality less and less. i had similar experiences with a couple of shirts that i ordered over the summer. looked great in the photos, but unfortunately in person were not quality garments.",0
"7271",869,39,"This is such a lovely top. it is a bit sheer but i wear a cami under it. i wish it came in more colors because it is just so pretty!",1
"7272",1070,49,"I bought these pants expecting to lounge around the house in them. but once i tried them on, they were so figure flattering that i wore them to an outdoor dinner party (paired with a black tank top, silver accessories, and wedges) and got compliments galore. i still wear them to lounge in (they are super comfy) but they are also my emergency ""oh we're going out tonight, honey?"" pants. the only downside is that they need ironing when you pop them out of the wash (unless you are using them to loun",1
"7273",949,33,"Cute twist with the open back on a simple classic sweater... light weight...",1
"7274",941,41,"This sweater is absolutely lovely. i bought it in the sky color which is so pretty, the picture just doesn't do it justice! the yarn is super soft and it seems as though it will be plenty warm this winter. i also love the retro 70's look. a definite keeper.",1
"7275",941,22,"I wanted so badly to love this sweater. the colors in the blue motif are fabulous and the yarn is soft and warm. but it does not fit me in a flattering way. i can't recommend a size, because the s and the m were exactly the same size and fit. the neck is broad and bulky and overwhelming, the sleeves have bulky cuffs that come down to my fingers, and the sweater slides across my shoulders. i'm 5'6"". it appeared overstretched, and i feared it would only stretch out more over time and not be worth",0
"7276",949,55,"Omg i love this sweater. it is minimalistic yet romantic. my mother in-law bought this for me last may when she was visiting and one for herself. i saw it today at the store in white and i snatched it up. i will wear this for years. i did not see until now that is is meant to be worn with the ties in the back. i've been wearing it with the ties in the front. what a bonus that there are 2 ways to wear this wonderful sweater. i will wear these 2 pieces for many, many years.",1
"7277",825,34,"Absolutely love this top! yes it runs big and is flowy but i think it is very flattering, especially with skinny jeans. loved it so much i bought the navy and wine colors for myself and the green for my mom. for reference i'm 5'7"" 115 lbs (33-25-33) and the xs fit well (falls just above my mid thigh).",1
"7278",868,41,"This sweatshirt is extremely comfy and stylish. i am happy with the item and it runs a snag large but perfect for a sweatshirt.",1
"7279",869,64,"The front of this top is pretty thin and you can see through it",1
"7280",829,47,"This top's subtle golden shimmer from the metallic thread used in the detailing is really nice. flattering, a bit special, all in all nice. but the white is see through, and the green somehow reads much more casual, at least to me. so a good top for times when your top being sheer isn't such a big deal but probably not for the office.",1
"7281",941,56,"The sweater is beautiful. i loved the tweed design. but the fit was boxy and the collar sat funny. so i had to send it back.",0
"7282",949,36,"I'm glad i checked out the reviews before purchasing - i went a size smaller and the sweater fit perfectly! i love the taupe color - it's feminine (not overtly so) and i can still use it as a neutral. the quality is really quite good, though i would still suggest keeping metal accessories (without smooth edges) away from the fabric. it's also not too heavy so i can still wear this despite the heat and humidity in honolulu. 



i think the only thing i would consider changing would be the materia",1
"7283",549,44,"I ordered this a little big because the smallest size that they had was a medium. i probably could have gone with a small, but given that i am a 34d on top (and @ a size 2 on the bottom & @ 120lbs), the medium fits me just fine. it is super soft, and you can wear it with just about anything. keep in mind that your midriff may show a bit depending on how high your bottoms are. however, i paired it with a white pair of skinny jeans with a cute belt (so a teeny bit of my midriff was showing at time",1
"7284",949,56,"Love the natural fabric blend and the natural style, also the unique color of the taupe. i am a size 4 to 6, and the small fit great. if you prefer a more fitted look, could probably size down.",1
"7285",829,26,"I almost bought this tank online, but decided to wait. once i saw it in the store, i knew i had to have it. i bought it in the ivory color, which is perfect. the gold details are subtle, and so pretty. i don't find it too sheer, as some of the other reviews have stated. the cut is so flattering, and it is easy to wear to work when paired with a cardigan.",1
"7286",825,54,"Love love love this tunic. it has panels that don't really show up in the picture but the panels make it lay really nice. it's great over leggings and skinny jean cords. could even wear it with opaque tights. it's great for work, play or evening. i bought the navy blue with the heart print. i love it so much i'll probably get the green and the red when they go on sale. this is a pricey top. for reference i'm 5""3 128lbs. 32ddd fits great all the way around and the length is perfect - mid-thigh an",1
"7287",825,26,"This tunic looks great in person whether you get the red, green, or navy. runs true and hangs well--the ruffle at the bottom is super flattering and the construction of this tunic is impressive! so good i had to get both the red and navy!",1
"7288",941,60,"This sweater is a lovely color and very soft. however, the sweater 'sheds' terribly and the color is very large distracting from the overall appearance. it's also thin and whatever shirt is worn underneath will show through.",0
"7289",941,65,"Beautiful, comfortable and attractive sweater! my neckline doesn't stay flat as the one in the photo does, but i love the sweater anyway. great quality, attractive, and comfortable.",1
"7290",949,35,"I liked the look of this online, but it's even nicer in person. just the right length on the hips, a medium weight, and with enough interest and exposure on the shoulders to make it feel like a stylish option for a slightly cool night without falling into the too-heavy and makes-you-feel-dumpy category of sweater. like the slightly short sleeves too.",1
"7291",825,34,"I feel in love with this shirt online and purchased it right away. this is one of the those pieces that makes retailer my favorite place to shop... stylish, unique and beautiful. it is a bit full in the bottom so i sized down from my normal s to xs and am very pleased.",1
"7292",1081,37,"This dress is a fun idea- but the one i received had misaligned pleating so a few of the rows of sequins were tucked into the pleat- it threw the lines of the dress off. i ended up returning it but i think it can be amazing if you get one that looks like th stock photo.",1
"7293",829,32,"This has a classic tunic style silhouette with delicate gold threads. it looks even better in person than online.",1
"7294",1086,31,"Easy to wear, but still has a lot of style. i see this becoming a new basic.",1
"7295",949,60,"Love this sweater for so many reasons; fits true to size, unique in design, versatile, soft and so easy to wear. i've worn it tied in the back and front. it goes great with a skirt or dress pants for work, date night and elevates the look with any of my jeans. i love haying clothes i can get the most out of. highly recommend this sweater!",1
"7296",825,36,"Got this shirt in the green color. it's long and flowy and fits true to size. super comfy.",1
"7297",549,41,"The material is very nice. not flimsy at all which is nice. the problem was the fit around the arms. i am a petite person with a small chest but it still didn't cover me bra. i'll be returning it.",0
"7298",829,53,"Bought this in white and the golden embroidery makes this piece very elegant looking. it is a bit sheer, but with a lace bra definitely very nice. that is the only con, i wish it would be not sheer at all. but it is too beautiful to send it back for that reason.",1
"7299",949,56,"This is my new favorite sweater. soft and comfortable and easy to wear to both work and play. being able to wear different things under this makes it very versatile and easy to change looks.",1
"7300",829,58,"I really like both colors in this top. i love the way it lays, the length, the material, etc. what i don't like is that the arm holes are very large and shows the entire side of your bra. this is definitely a summer top so why would someone want to have to wear a cami when it's warm enough to go sleeveless? too bad, i would have bought it for sure.",0
"7301",949,28,"I got the taupe and loved it so much i ordered the white and wore both this week alone! they are so cute and a great weight in this spring/summer weather we're having in the bay area. 

the taupe is a normal medium and a bit roomy, so ordered the white in a medium petite and it's pretty great. just depends upon how you like to wear it - both are lovely. 



my advice? get two - today! you won't regret it. 

order your regular size - don't size up or down!",1
"7302",825,26,"Great tunic top! is longer than i thought it would be so i probably could have sized down, definitely covered my butt! but overall a great print and cute top. loving it!",1
"7303",829,27,"I got the top in green, it is very soft and comfy. it does flare out a little if you wear it untucked but looks really cute tucked into jeans or a skirt.",1
"7304",829,27,"I liked the quality of the top and the design. but when i got a top that fit well across the chest, it was shorter than i usually like my tops, so i will be returning it.",0
"7305",829,23,"This top is super versatile--i wear it with jeans on the weekend but it's also work appropriate. it's light and perfect for warm weather!",1
"7306",1081,40,"I was so excited to buy it online, but it come in a small plastic bag, and lot of pieces are missing on the one i got, so i had to return it",0
"7307",842,26,"This top is very nice. i ordered it in black, it looked very good. the embroidery and pleated details give it a very nice look. the fabric, however, feels like heavy cotton. it didn't feel very soft and comfortable, it was a bit hard for me to wear because i usually prefer soft cotton. while i think this will retain it's shape and not stretch like softer cotton, i am sending it back. it felt a bit heavy to wear.",0
"7308",868,59,"This is very cute but runs small. my typical xs is too small all over. arms are short and top is short and tight. i'll order a small and hope it fits.",1
"7309",1086,35,"I love this dress. the pockets are great and the fabric is very soft and similar to other cloth and stone garments. i also love it's made in the usa. my only wish is that the chambray version was as great. (it's not - the pockets are cut bad, it's cut smaller in the chest, and made in china)",1
"7310",816,44,"Love this blouse, however upon every time i wear it, a new button pops off. i have had to replace every button!",0
"7311",816,59,"The drape of this shirt is flattering, and i appreciate the longer tail in back. the fabric is light, and that is perfect for our fall transition here in so. california. with a sweater, it will be great in winter, too. so far, i've worn it with jeans and booties, and have accessorized it in different ways to dress it up or down.",1
"7312",816,34,"Great looking shirt that i bought for my wife, but poor quality. the fit is great but the buttons literally keep falling off. first time my wife wore it two buttons just fell off. when she was sewing them back on she showed me and another button just came off with the slightest tug. its really too bad because it looks great otherwise.",0
"7313",816,66,"I love an all cotton shirt! feels great and has a bit of quirky styling without being over the top",1
